Test Size,Random State,Neighbors,Weight,Metric,Accuracy,Precision,Recall,Specificity
0.4,456,37,distance,euclidean,0.5151515151515151,0.5076923076923077,1.0,0.030303030303030304
0.4,456,37,distance,manhattan,0.5,0.5,1.0,0.0
0.4,456,39,uniform,euclidean,0.5151515151515151,0.5076923076923077,1.0,0.030303030303030304
0.4,456,39,uniform,manhattan,0.5,0.5,1.0,0.0
0.4,456,39,distance,euclidean,0.5151515151515151,0.5076923076923077,1.0,0.030303030303030304
0.4,456,39,distance,manhattan,0.5,0.5,1.0,0.0
0.4,456,41,uniform,euclidean,0.5151515151515151,0.5076923076923077,1.0,0.030303030303030304
0.4,456,41,uniform,manhattan,0.5,0.5,1.0,0.0
0.4,456,41,distance,euclidean,0.5151515151515151,0.5076923076923077,1.0,0.030303030303030304
0.4,456,41,distance,manhattan,0.5,0.5,1.0,0.0
0.4,456,43,uniform,euclidean,0.5151515151515151,0.5076923076923077,1.0,0.030303030303030304
0.4,456,43,uniform,manhattan,0.5,0.5,1.0,0.0
0.4,456,43,distance,euclidean,0.5151515151515151,0.5076923076923077,1.0,0.030303030303030304
0.4,456,43,distance,manhattan,0.5,0.5,1.0,0.0
0.4,456,45,uniform,euclidean,0.5151515151515151,0.5076923076923077,1.0,0.030303030303030304
0.4,456,45,uniform,manhattan,0.5,0.5,1.0,0.0
0.4,456,45,distance,euclidean,0.5151515151515151,0.5076923076923077,1.0,0.030303030303030304
0.4,456,45,distance,manhattan,0.5,0.5,1.0,0.0
0.4,456,47,uniform,euclidean,0.5,0.5,1.0,0.0
0.4,456,47,uniform,manhattan,0.5,0.5,1.0,0.0
0.4,456,47,distance,euclidean,0.5,0.5,1.0,0.0
0.4,456,47,distance,manhattan,0.5,0.5,1.0,0.0
0.4,456,49,uniform,euclidean,0.5,0.5,1.0,0.0
0.4,456,49,uniform,manhattan,0.5,0.5,1.0,0.0
0.4,456,49,distance,euclidean,0.5,0.5,1.0,0.0
0.4,456,49,distance,manhattan,0.5,0.5,1.0,0.0
0.4,456,51,uniform,euclidean,0.5,0.5,1.0,0.0
0.4,456,51,uniform,manhattan,0.5,0.5,1.0,0.0
0.4,456,51,distance,euclidean,0.5,0.5,1.0,0.0
0.4,456,51,distance,manhattan,0.5,0.5,1.0,0.0
0.4,14,1,uniform,euclidean,0.6666666666666666,0.6666666666666666,0.8108108108108109,0.4827586206896552
0.4,14,1,uniform,manhattan,0.6363636363636364,0.6444444444444445,0.7837837837837838,0.4482758620689655
0.4,14,1,distance,euclidean,0.6666666666666666,0.6666666666666666,0.8108108108108109,0.4827586206896552
0.4,14,1,distance,manhattan,0.6363636363636364,0.6444444444444445,0.7837837837837838,0.4482758620689655
0.4,14,3,uniform,euclidean,0.7121212121212122,0.68,0.918918918918919,0.4482758620689655
0.4,14,3,uniform,manhattan,0.7121212121212122,0.68,0.918918918918919,0.4482758620689655
0.4,14,3,distance,euclidean,0.7121212121212122,0.68,0.918918918918919,0.4482758620689655
0.4,14,3,distance,manhattan,0.7121212121212122,0.68,0.918918918918919,0.4482758620689655
0.4,14,5,uniform,euclidean,0.6818181818181818,0.6481481481481481,0.9459459459459459,0.3448275862068966
0.4,14,5,uniform,manhattan,0.6060606060606061,0.6,0.8918918918918919,0.2413793103448276
0.4,14,5,distance,euclidean,0.6818181818181818,0.6481481481481481,0.9459459459459459,0.3448275862068966
0.4,14,5,distance,manhattan,0.6060606060606061,0.6,0.8918918918918919,0.2413793103448276
0.4,14,7,uniform,euclidean,0.6666666666666666,0.631578947368421,0.972972972972973,0.27586206896551724
0.4,14,7,uniform,manhattan,0.5606060606060606,0.5666666666666667,0.918918918918919,0.10344827586206896
0.4,14,7,distance,euclidean,0.6666666666666666,0.631578947368421,0.972972972972973,0.27586206896551724
0.4,14,7,distance,manhattan,0.5606060606060606,0.5666666666666667,0.918918918918919,0.10344827586206896
0.4,14,9,uniform,euclidean,0.6212121212121212,0.6,0.972972972972973,0.1724137931034483
0.4,14,9,uniform,manhattan,0.5454545454545454,0.5555555555555556,0.9459459459459459,0.034482758620689655
0.4,14,9,distance,euclidean,0.6212121212121212,0.6,0.972972972972973,0.1724137931034483
0.4,14,9,distance,manhattan,0.5454545454545454,0.5555555555555556,0.9459459459459459,0.034482758620689655
0.4,14,11,uniform,euclidean,0.5757575757575758,0.5714285714285714,0.972972972972973,0.06896551724137931
0.4,14,11,uniform,manhattan,0.5606060606060606,0.5625,0.972972972972973,0.034482758620689655
0.4,14,11,distance,euclidean,0.5757575757575758,0.5714285714285714,0.972972972972973,0.06896551724137931
0.4,14,11,distance,manhattan,0.5606060606060606,0.5625,0.972972972972973,0.034482758620689655
0.4,14,13,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,13,uniform,manhattan,0.5757575757575758,0.5692307692307692,1.0,0.034482758620689655
0.4,14,13,distance,euclidean,0.5757575757575758,0.5692307692307692,1.0,0.034482758620689655
0.4,14,13,distance,manhattan,0.5757575757575758,0.5692307692307692,1.0,0.034482758620689655
0.4,14,19,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,19,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,19,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,19,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,21,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,21,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,21,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,21,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,23,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,23,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,23,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,23,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,25,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,25,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,25,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,25,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,27,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,27,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,27,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,27,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,29,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,29,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,29,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,29,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,31,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,31,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,31,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,31,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,33,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,33,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,33,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,33,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,35,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,35,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,35,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,35,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,37,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,37,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,37,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,37,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,39,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,39,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,39,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,39,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,41,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,41,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,41,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,41,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,43,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,43,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,43,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,43,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,45,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,45,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,45,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,45,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,47,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,47,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,47,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,47,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,49,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,49,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,49,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,49,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,51,uniform,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,51,uniform,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,51,distance,euclidean,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,14,51,distance,manhattan,0.5606060606060606,0.5606060606060606,1.0,0.0
0.4,23,1,uniform,euclidean,0.6212121212121212,0.6829268292682927,0.7,0.5
0.4,23,1,uniform,manhattan,0.6666666666666666,0.7142857142857143,0.75,0.5384615384615384
0.4,23,1,distance,euclidean,0.6212121212121212,0.6829268292682927,0.7,0.5
0.4,23,1,distance,manhattan,0.6666666666666666,0.7142857142857143,0.75,0.5384615384615384
0.4,23,3,uniform,euclidean,0.6363636363636364,0.66,0.825,0.34615384615384615
0.4,23,3,uniform,manhattan,0.6818181818181818,0.6938775510204082,0.85,0.4230769230769231
0.4,23,3,distance,euclidean,0.6363636363636364,0.66,0.825,0.34615384615384615
0.4,23,3,distance,manhattan,0.6818181818181818,0.6938775510204082,0.85,0.4230769230769231
0.4,23,5,uniform,euclidean,0.6666666666666666,0.6730769230769231,0.875,0.34615384615384615
0.4,23,5,uniform,manhattan,0.6515151515151515,0.660377358490566,0.875,0.3076923076923077
0.4,23,5,distance,euclidean,0.6666666666666666,0.6730769230769231,0.875,0.34615384615384615
0.4,23,5,distance,manhattan,0.6515151515151515,0.660377358490566,0.875,0.3076923076923077
0.4,23,7,uniform,euclidean,0.6515151515151515,0.6545454545454545,0.9,0.2692307692307692
0.4,23,7,uniform,manhattan,0.6515151515151515,0.639344262295082,0.975,0.15384615384615385
0.4,23,7,distance,euclidean,0.6515151515151515,0.6545454545454545,0.9,0.2692307692307692
0.4,23,7,distance,manhattan,0.6515151515151515,0.639344262295082,0.975,0.15384615384615385
0.4,23,9,uniform,euclidean,0.6818181818181818,0.6610169491525424,0.975,0.23076923076923078
0.4,23,9,uniform,manhattan,0.6363636363636364,0.6379310344827587,0.925,0.19230769230769232
0.4,23,9,distance,euclidean,0.6818181818181818,0.6610169491525424,0.975,0.23076923076923078
0.4,23,9,distance,manhattan,0.6363636363636364,0.6379310344827587,0.925,0.19230769230769232
0.4,23,11,uniform,euclidean,0.6818181818181818,0.6610169491525424,0.975,0.23076923076923078
0.4,23,11,uniform,manhattan,0.6818181818181818,0.6610169491525424,0.975,0.23076923076923078
0.4,23,11,distance,euclidean,0.6818181818181818,0.6610169491525424,0.975,0.23076923076923078
0.4,23,11,distance,manhattan,0.6818181818181818,0.6610169491525424,0.975,0.23076923076923078
0.4,23,13,uniform,euclidean,0.6515151515151515,0.639344262295082,0.975,0.15384615384615385
0.4,23,13,uniform,manhattan,0.6666666666666666,0.65,0.975,0.19230769230769232
0.4,23,13,distance,euclidean,0.6515151515151515,0.639344262295082,0.975,0.15384615384615385
0.4,23,13,distance,manhattan,0.6666666666666666,0.65,0.975,0.19230769230769232
0.4,23,19,uniform,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,19,uniform,manhattan,0.6363636363636364,0.6290322580645161,0.975,0.11538461538461539
0.4,23,19,distance,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,19,distance,manhattan,0.6363636363636364,0.6290322580645161,0.975,0.11538461538461539
0.4,23,21,uniform,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,21,uniform,manhattan,0.6212121212121212,0.6190476190476191,0.975,0.07692307692307693
0.4,23,21,distance,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,21,distance,manhattan,0.6212121212121212,0.6190476190476191,0.975,0.07692307692307693
0.4,23,23,uniform,euclidean,0.6060606060606061,0.609375,0.975,0.038461538461538464
0.4,23,23,uniform,manhattan,0.6515151515151515,0.6349206349206349,1.0,0.11538461538461539
0.4,23,23,distance,euclidean,0.6060606060606061,0.609375,0.975,0.038461538461538464
0.4,23,23,distance,manhattan,0.6363636363636364,0.6290322580645161,0.975,0.11538461538461539
0.4,23,25,uniform,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,25,uniform,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,25,distance,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,25,distance,manhattan,0.6363636363636364,0.625,1.0,0.07692307692307693
0.4,23,27,uniform,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,27,uniform,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,27,distance,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,27,distance,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,29,uniform,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,29,uniform,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,29,distance,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,29,distance,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,31,uniform,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,31,uniform,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,31,distance,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,31,distance,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,33,uniform,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,33,uniform,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,33,distance,euclidean,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,33,distance,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,35,uniform,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,35,uniform,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,35,distance,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,35,distance,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,37,uniform,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,37,uniform,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,37,distance,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,37,distance,manhattan,0.6212121212121212,0.6153846153846154,1.0,0.038461538461538464
0.4,23,39,uniform,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,39,uniform,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,39,distance,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,39,distance,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,41,uniform,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,41,uniform,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,41,distance,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,41,distance,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,43,uniform,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,43,uniform,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,43,distance,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,43,distance,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,45,uniform,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,45,uniform,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,45,distance,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,45,distance,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,47,uniform,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,47,uniform,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,47,distance,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,47,distance,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,49,uniform,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,49,uniform,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,49,distance,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,49,distance,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,51,uniform,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,51,uniform,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,51,distance,euclidean,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,23,51,distance,manhattan,0.6060606060606061,0.6060606060606061,1.0,0.0
0.4,89,1,uniform,euclidean,0.6515151515151515,0.7346938775510204,0.782608695652174,0.35
0.4,89,1,uniform,manhattan,0.6666666666666666,0.74,0.8043478260869565,0.35
0.4,89,1,distance,euclidean,0.6515151515151515,0.7346938775510204,0.782608695652174,0.35
0.4,89,1,distance,manhattan,0.6666666666666666,0.74,0.8043478260869565,0.35
0.4,89,3,uniform,euclidean,0.7272727272727273,0.7692307692307693,0.8695652173913043,0.4
