Accuracy,Precision,Depth,Min_Samples_Split,Min_Samples_Leaf,Test_Size
0.6666666666666666,0.6818181818181819,14.0,8.0,8.0,0.25
0.56,0.5965714285714285,14.0,8.0,8.0,0.3
0.5,0.509325681492109,14.0,8.0,8.0,0.35
0.6060606060606061,0.6509803921568628,14.0,8.0,8.0,0.4
0.5466666666666666,0.5449921507064364,14.0,8.0,8.0,0.45
0.5903614457831325,0.6092943201376936,14.0,8.0,8.0,0.5
0.7058823529411765,0.7148692810457516,14.0,8.0,9.0,0.1
0.48,0.5397058823529411,14.0,8.0,9.0,0.15
0.5757575757575758,0.6020499108734403,14.0,8.0,9.0,0.2
0.6666666666666666,0.6818181818181819,14.0,8.0,9.0,0.25
0.6,0.6320855614973262,14.0,8.0,9.0,0.3
0.6551724137931034,0.6711947056774644,14.0,8.0,9.0,0.35
0.6060606060606061,0.667634252539913,14.0,8.0,9.0,0.4
0.56,0.5613043478260868,14.0,8.0,9.0,0.45
0.6506024096385542,0.6756853500960363,14.0,8.0,9.0,0.5
0.5294117647058824,0.5506535947712418,14.0,8.0,10.0,0.1
0.48,0.5397058823529411,14.0,8.0,10.0,0.15
0.6060606060606061,0.6414141414141413,14.0,8.0,10.0,0.2
0.6904761904761905,0.7119973847662635,14.0,8.0,10.0,0.25
0.6,0.6320855614973262,14.0,8.0,10.0,0.3
0.6896551724137931,0.7327586206896551,14.0,8.0,10.0,0.35
0.6060606060606061,0.667634252539913,14.0,8.0,10.0,0.4
0.6133333333333333,0.671166253101737,14.0,8.0,10.0,0.45
0.5903614457831325,0.6092943201376936,14.0,8.0,10.0,0.5
0.5294117647058824,0.5793226381461675,14.0,9.0,1.0,0.1
0.48,0.5038461538461538,14.0,9.0,1.0,0.15
0.6060606060606061,0.7356902356902357,14.0,9.0,1.0,0.2
0.6190476190476191,0.6593406593406593,14.0,9.0,1.0,0.25
0.7,0.7566176470588235,14.0,9.0,1.0,0.3
0.6206896551724138,0.7038980509745126,14.0,9.0,1.0,0.35
0.5454545454545454,0.5482926829268293,14.0,9.0,1.0,0.4
0.5866666666666667,0.5859824046920822,14.0,9.0,1.0,0.45
0.5662650602409639,0.5873044416471859,14.0,9.0,1.0,0.5
0.5882352941176471,0.6260504201680672,14.0,9.0,2.0,0.1
0.52,0.575,14.0,9.0,2.0,0.15
0.5454545454545454,0.6519360269360269,14.0,9.0,2.0,0.2
0.6190476190476191,0.6448412698412698,14.0,9.0,2.0,0.25
0.64,0.6777896613190731,14.0,9.0,2.0,0.3
0.603448275862069,0.6660772178013559,14.0,9.0,2.0,0.35
0.5454545454545454,0.5461323392357876,14.0,9.0,2.0,0.4
0.5466666666666666,0.5458249641319942,14.0,9.0,2.0,0.45
0.5903614457831325,0.616187828236021,14.0,9.0,2.0,0.5
0.6470588235294118,0.6699346405228759,14.0,9.0,3.0,0.1
0.64,0.6467532467532467,14.0,9.0,3.0,0.15
0.6060606060606061,0.6414141414141413,14.0,9.0,3.0,0.2
0.6428571428571429,0.7199696854869269,14.0,9.0,3.0,0.25
0.68,0.7440000000000001,14.0,9.0,3.0,0.3
0.5862068965517241,0.632781012091357,14.0,9.0,3.0,0.35
0.5151515151515151,0.5174603174603174,14.0,9.0,3.0,0.4
0.6,0.6,14.0,9.0,3.0,0.45
0.6024096385542169,0.6221013084596451,14.0,9.0,3.0,0.5
0.5882352941176471,0.5980392156862745,14.0,9.0,4.0,0.1
0.56,0.5846153846153846,14.0,9.0,4.0,0.15
0.6060606060606061,0.6414141414141413,14.0,9.0,4.0,0.2
0.5952380952380952,0.6412698412698412,14.0,9.0,4.0,0.25
0.68,0.7234937611408199,14.0,9.0,4.0,0.3
0.5,0.5074224021592443,14.0,9.0,4.0,0.35
0.5151515151515151,0.5174603174603174,14.0,9.0,4.0,0.4
0.6533333333333333,0.657629179331307,14.0,9.0,4.0,0.45
0.6024096385542169,0.6221013084596451,14.0,9.0,4.0,0.5
0.7058823529411765,0.7148692810457516,14.0,9.0,5.0,0.1
0.52,0.5532467532467532,14.0,9.0,5.0,0.15
0.5757575757575758,0.6020499108734403,14.0,9.0,5.0,0.2
0.7142857142857143,0.7637362637362638,14.0,9.0,5.0,0.25
0.6,0.6895104895104897,14.0,9.0,5.0,0.3
0.5344827586206896,0.5515262454855786,14.0,9.0,5.0,0.35
0.5303030303030303,0.5340909090909091,14.0,9.0,5.0,0.4
0.6,0.6012158054711246,14.0,9.0,5.0,0.45
0.6506024096385542,0.6847111950104565,14.0,9.0,5.0,0.5
0.7647058823529411,0.7647058823529411,14.0,9.0,6.0,0.1
0.52,0.5532467532467532,14.0,9.0,6.0,0.15
0.5757575757575758,0.6020499108734403,14.0,9.0,6.0,0.2
0.6904761904761905,0.7119973847662635,14.0,9.0,6.0,0.25
0.5,0.5425,14.0,9.0,6.0,0.3
0.5344827586206896,0.5515262454855786,14.0,9.0,6.0,0.35
0.5454545454545454,0.5500505561172901,14.0,9.0,6.0,0.4
0.5733333333333334,0.5723255813953488,14.0,9.0,6.0,0.45
0.6144578313253012,0.6630102499550441,14.0,9.0,6.0,0.5
0.6470588235294118,0.6470588235294118,14.0,9.0,7.0,0.1
0.52,0.5532467532467532,14.0,9.0,7.0,0.15
0.6060606060606061,0.6414141414141413,14.0,9.0,7.0,0.2
0.6904761904761905,0.7119973847662635,14.0,9.0,7.0,0.25
0.6,0.6217317487266553,14.0,9.0,7.0,0.3
0.5689655172413793,0.603047313552526,14.0,9.0,7.0,0.35
0.6212121212121212,0.665,14.0,9.0,7.0,0.4
0.5733333333333334,0.5733333333333334,14.0,9.0,7.0,0.45
0.6746987951807228,0.7296290424857323,14.0,9.0,7.0,0.5
0.7058823529411765,0.7023172905525846,14.0,9.0,8.0,0.1
0.48,0.52,14.0,9.0,8.0,0.15
0.5757575757575758,0.6020499108734403,14.0,9.0,8.0,0.2
0.6666666666666666,0.6818181818181819,14.0,9.0,8.0,0.25
0.56,0.5965714285714285,14.0,9.0,8.0,0.3
0.5,0.509325681492109,14.0,9.0,8.0,0.35
0.6060606060606061,0.6509803921568628,14.0,9.0,8.0,0.4
0.5466666666666666,0.5449921507064364,14.0,9.0,8.0,0.45
0.5903614457831325,0.6092943201376936,14.0,9.0,8.0,0.5
0.7058823529411765,0.7148692810457516,14.0,9.0,9.0,0.1
0.48,0.5397058823529411,14.0,9.0,9.0,0.15
0.5757575757575758,0.6020499108734403,14.0,9.0,9.0,0.2
0.6666666666666666,0.6818181818181819,14.0,9.0,9.0,0.25
0.58,0.6147794117647059,14.0,9.0,9.0,0.3
0.603448275862069,0.6089864158829676,14.0,9.0,9.0,0.35
0.6060606060606061,0.667634252539913,14.0,9.0,9.0,0.4
0.56,0.5613043478260868,14.0,9.0,9.0,0.45
0.5903614457831325,0.6092943201376936,14.0,9.0,9.0,0.5
0.5294117647058824,0.5506535947712418,14.0,9.0,10.0,0.1
0.48,0.5397058823529411,14.0,9.0,10.0,0.15
0.6060606060606061,0.6414141414141413,14.0,9.0,10.0,0.2
0.6904761904761905,0.7119973847662635,14.0,9.0,10.0,0.25
0.6,0.6320855614973262,14.0,9.0,10.0,0.3
0.6896551724137931,0.7327586206896551,14.0,9.0,10.0,0.35
0.6060606060606061,0.667634252539913,14.0,9.0,10.0,0.4
0.6133333333333333,0.671166253101737,14.0,9.0,10.0,0.45
0.5903614457831325,0.6092943201376936,14.0,9.0,10.0,0.5
0.5294117647058824,0.5793226381461675,14.0,10.0,1.0,0.1
0.6,0.6,14.0,10.0,1.0,0.15
0.5454545454545454,0.7012987012987013,14.0,10.0,1.0,0.2
0.6190476190476191,0.6593406593406593,14.0,10.0,1.0,0.25
0.58,0.604375,14.0,10.0,1.0,0.3
0.6206896551724138,0.7038980509745126,14.0,10.0,1.0,0.35
0.5606060606060606,0.5634615384615385,14.0,10.0,1.0,0.4
0.6933333333333334,0.6980209895052474,14.0,10.0,1.0,0.45
0.5662650602409639,0.5814437236123983,14.0,10.0,1.0,0.5
0.5882352941176471,0.6260504201680672,14.0,10.0,2.0,0.1
0.6,0.6363636363636364,14.0,10.0,2.0,0.15
0.5151515151515151,0.6278787878787878,14.0,10.0,2.0,0.2
0.6428571428571429,0.6769747899159664,14.0,10.0,2.0,0.25
0.6,0.6457142857142856,14.0,10.0,2.0,0.3
0.603448275862069,0.6660772178013559,14.0,10.0,2.0,0.35
0.5151515151515151,0.5166835187057633,14.0,10.0,2.0,0.4
0.6133333333333333,0.6144527736131934,14.0,10.0,2.0,0.45
0.5542168674698795,0.5594914219088334,14.0,10.0,2.0,0.5
0.5882352941176471,0.5980392156862745,14.0,10.0,3.0,0.1
0.56,0.6066666666666667,14.0,10.0,3.0,0.15
0.6060606060606061,0.6414141414141413,14.0,10.0,3.0,0.2
0.5952380952380952,0.6412698412698412,14.0,10.0,3.0,0.25
0.68,0.7440000000000001,14.0,10.0,3.0,0.3
0.6206896551724138,0.7038980509745126,14.0,10.0,3.0,0.35
0.5151515151515151,0.5174603174603174,14.0,10.0,3.0,0.4
0.6,0.6,14.0,10.0,3.0,0.45
0.6144578313253012,0.6286161595534682,14.0,10.0,3.0,0.5
0.5882352941176471,0.5980392156862745,14.0,10.0,4.0,0.1
0.52,0.5532467532467532,14.0,10.0,4.0,0.15
0.6060606060606061,0.6414141414141413,14.0,10.0,4.0,0.2
0.5952380952380952,0.6412698412698412,14.0,10.0,4.0,0.25
0.68,0.7234937611408199,14.0,10.0,4.0,0.3
0.5344827586206896,0.5515262454855786,14.0,10.0,4.0,0.35
0.5454545454545454,0.5500505561172901,14.0,10.0,4.0,0.4
0.6133333333333333,0.6132844574780059,14.0,10.0,4.0,0.45
0.5903614457831325,0.6092943201376936,14.0,10.0,4.0,0.5
0.6470588235294118,0.6470588235294118,14.0,10.0,5.0,0.1
0.52,0.5532467532467532,14.0,10.0,5.0,0.15
0.5757575757575758,0.6020499108734403,14.0,10.0,5.0,0.2
0.6666666666666666,0.7346938775510203,14.0,10.0,5.0,0.25
0.52,0.5474285714285714,14.0,10.0,5.0,0.3
0.5862068965517241,0.632781012091357,14.0,10.0,5.0,0.35
0.5454545454545454,0.5500505561172901,14.0,10.0,5.0,0.4
0.6,0.6012158054711246,14.0,10.0,5.0,0.45
0.5783132530120482,0.595791058972733,14.0,10.0,5.0,0.5
0.7058823529411765,0.7148692810457516,14.0,10.0,6.0,0.1
0.52,0.5532467532467532,14.0,10.0,6.0,0.15
0.5757575757575758,0.6020499108734403,14.0,10.0,6.0,0.2
0.7380952380952381,0.7482993197278912,14.0,10.0,6.0,0.25
0.5,0.5425,14.0,10.0,6.0,0.3
0.5344827586206896,0.5515262454855786,14.0,10.0,6.0,0.35
0.5454545454545454,0.5500505561172901,14.0,10.0,6.0,0.4
0.5733333333333334,0.5723255813953488,14.0,10.0,6.0,0.45
0.6144578313253012,0.6630102499550441,14.0,10.0,6.0,0.5
0.7058823529411765,0.7148692810457516,14.0,10.0,7.0,0.1
0.52,0.5532467532467532,14.0,10.0,7.0,0.15
0.5757575757575758,0.61950330371383,14.0,10.0,7.0,0.2
0.6666666666666666,0.6944444444444444,14.0,10.0,7.0,0.25
0.58,0.604375,14.0,10.0,7.0,0.3
0.5344827586206896,0.557337610264635,14.0,10.0,7.0,0.35
0.6212121212121212,0.665,14.0,10.0,7.0,0.4
0.56,0.5595714285714286,14.0,10.0,7.0,0.45
0.5783132530120482,0.622282536740368,14.0,10.0,7.0,0.5
0.6470588235294118,0.6470588235294118,14.0,10.0,8.0,0.1
0.52,0.5532467532467532,14.0,10.0,8.0,0.15
0.5757575757575758,0.6020499108734403,14.0,10.0,8.0,0.2
0.6666666666666666,0.6818181818181819,14.0,10.0,8.0,0.25
0.62,0.64875,14.0,10.0,8.0,0.3
0.5,0.509325681492109,14.0,10.0,8.0,0.35
0.6060606060606061,0.6509803921568628,14.0,10.0,8.0,0.4
0.5466666666666666,0.5449921507064364,14.0,10.0,8.0,0.45
0.6506024096385542,0.6756853500960363,14.0,10.0,8.0,0.5
0.7058823529411765,0.7148692810457516,14.0,10.0,9.0,0.1
0.48,0.5397058823529411,14.0,10.0,9.0,0.15
0.5757575757575758,0.6020499108734403,14.0,10.0,9.0,0.2
0.6666666666666666,0.6818181818181819,14.0,10.0,9.0,0.25
0.58,0.6147794117647059,14.0,10.0,9.0,0.3
0.6551724137931034,0.6711947056774644,14.0,10.0,9.0,0.35
0.6060606060606061,0.667634252539913,14.0,10.0,9.0,0.4
0.56,0.5613043478260868,14.0,10.0,9.0,0.45
0.5903614457831325,0.6092943201376936,14.0,10.0,9.0,0.5
0.5294117647058824,0.5506535947712418,14.0,10.0,10.0,0.1
0.48,0.5397058823529411,14.0,10.0,10.0,0.15
0.6060606060606061,0.6414141414141413,14.0,10.0,10.0,0.2
0.6904761904761905,0.7119973847662635,14.0,10.0,10.0,0.25
0.56,0.5965714285714285,14.0,10.0,10.0,0.3
0.6896551724137931,0.7327586206896551,14.0,10.0,10.0,0.35
0.6060606060606061,0.667634252539913,14.0,10.0,10.0,0.4
0.6133333333333333,0.671166253101737,14.0,10.0,10.0,0.45
0.5903614457831325,0.6092943201376936,14.0,10.0,10.0,0.5
0.5294117647058824,0.6312217194570136,15.0,2.0,1.0,0.1
0.48,0.52,15.0,2.0,1.0,0.15
0.5454545454545454,0.7012987012987013,15.0,2.0,1.0,0.2
0.6666666666666666,0.7115384615384615,15.0,2.0,1.0,0.25
0.6,0.6320855614973262,15.0,2.0,1.0,0.3
0.603448275862069,0.6660772178013559,15.0,2.0,1.0,0.35
0.6212121212121212,0.6240601503759399,15.0,2.0,1.0,0.4
0.6533333333333333,0.6728644939965694,15.0,2.0,1.0,0.45
0.6385542168674698,0.7008631541089733,15.0,2.0,1.0,0.5
0.7058823529411765,0.7512605042016807,15.0,2.0,2.0,0.1
0.48,0.52,15.0,2.0,2.0,0.15
0.5454545454545454,0.6519360269360269,15.0,2.0,2.0,0.2
0.6428571428571429,0.6632886564236677,15.0,2.0,2.0,0.25
0.64,0.6649915110356537,15.0,2.0,2.0,0.3
0.6206896551724138,0.6637931034482759,15.0,2.0,2.0,0.35
0.5303030303030303,0.5303308823529411,15.0,2.0,2.0,0.4
0.5733333333333334,0.5724444444444444,15.0,2.0,2.0,0.45
0.5662650602409639,0.5814437236123983,15.0,2.0,2.0,0.5
0.5294117647058824,0.5793226381461675,15.0,2.0,3.0,0.1
0.64,0.6467532467532467,15.0,2.0,3.0,0.15
0.6363636363636364,0.683526999316473,15.0,2.0,3.0,0.2
0.6666666666666666,0.7115384615384615,15.0,2.0,3.0,0.25
0.6,0.6217317487266553,15.0,2.0,3.0,0.3
0.6206896551724138,0.6637931034482759,15.0,2.0,3.0,0.35
0.5454545454545454,0.5500505561172901,15.0,2.0,3.0,0.4
0.52,0.5173333333333333,15.0,2.0,3.0,0.45
0.5662650602409639,0.5951258449948863,15.0,2.0,3.0,0.5
0.5882352941176471,0.5980392156862745,15.0,2.0,4.0,0.1
0.52,0.5532467532467532,15.0,2.0,4.0,0.15
0.6060606060606061,0.6414141414141413,15.0,2.0,4.0,0.2
0.7142857142857143,0.7637362637362638,15.0,2.0,4.0,0.25
0.58,0.6147794117647059,15.0,2.0,4.0,0.3
0.5689655172413793,0.576911544227886,15.0,2.0,4.0,0.35
0.5454545454545454,0.5500505561172901,15.0,2.0,4.0,0.4
0.6133333333333333,0.6132844574780059,15.0,2.0,4.0,0.45
0.6024096385542169,0.6165095163261743,15.0,2.0,4.0,0.5
0.7058823529411765,0.7148692810457516,15.0,2.0,5.0,0.1
0.52,0.5532467532467532,15.0,2.0,5.0,0.15
0.5757575757575758,0.6020499108734403,15.0,2.0,5.0,0.2
0.5238095238095238,0.6008928571428571,15.0,2.0,5.0,0.25
0.52,0.5474285714285714,15.0,2.0,5.0,0.3
0.5344827586206896,0.5515262454855786,15.0,2.0,5.0,0.35
0.5454545454545454,0.5500505561172901,15.0,2.0,5.0,0.4
0.6,0.6012158054711246,15.0,2.0,5.0,0.45
0.5783132530120482,0.595791058972733,15.0,2.0,5.0,0.5
0.7647058823529411,0.7647058823529411,15.0,2.0,6.0,0.1
0.52,0.5532467532467532,15.0,2.0,6.0,0.15
0.5757575757575758,0.6020499108734403,15.0,2.0,6.0,0.2
0.6428571428571429,0.6632886564236677,15.0,2.0,6.0,0.25
0.5,0.5425,15.0,2.0,6.0,0.3
0.5862068965517241,0.632781012091357,15.0,2.0,6.0,0.35
0.5454545454545454,0.5500505561172901,15.0,2.0,6.0,0.4
0.5733333333333334,0.5723255813953488,15.0,2.0,6.0,0.45
0.6144578313253012,0.7007749307087505,15.0,2.0,6.0,0.5
0.6470588235294118,0.6470588235294118,15.0,2.0,7.0,0.1
0.52,0.5532467532467532,15.0,2.0,7.0,0.15
0.6060606060606061,0.6414141414141413,15.0,2.0,7.0,0.2
0.7142857142857143,0.7298701298701299,15.0,2.0,7.0,0.25
0.6,0.6217317487266553,15.0,2.0,7.0,0.3
0.5172413793103449,0.5287356321839081,15.0,2.0,7.0,0.35
0.6212121212121212,0.665,15.0,2.0,7.0,0.4
0.5733333333333334,0.5733333333333334,15.0,2.0,7.0,0.45
0.6024096385542169,0.6384683117496726,15.0,2.0,7.0,0.5
0.7058823529411765,0.7023172905525846,15.0,2.0,8.0,0.1
0.48,0.52,15.0,2.0,8.0,0.15
0.5757575757575758,0.6020499108734403,15.0,2.0,8.0,0.2
0.6666666666666666,0.6818181818181819,15.0,2.0,8.0,0.25
0.62,0.64875,15.0,2.0,8.0,0.3
0.5,0.509325681492109,15.0,2.0,8.0,0.35
0.6060606060606061,0.6509803921568628,15.0,2.0,8.0,0.4
0.5466666666666666,0.5449921507064364,15.0,2.0,8.0,0.45
0.6506024096385542,0.6756853500960363,15.0,2.0,8.0,0.5
0.7058823529411765,0.7148692810457516,15.0,2.0,9.0,0.1
0.48,0.5397058823529411,15.0,2.0,9.0,0.15
0.5757575757575758,0.6020499108734403,15.0,2.0,9.0,0.2
0.6666666666666666,0.6818181818181819,15.0,2.0,9.0,0.25
0.56,0.5965714285714285,15.0,2.0,9.0,0.3
0.6551724137931034,0.6711947056774644,15.0,2.0,9.0,0.35
0.6060606060606061,0.667634252539913,15.0,2.0,9.0,0.4
0.56,0.5613043478260868,15.0,2.0,9.0,0.45
0.6506024096385542,0.6756853500960363,15.0,2.0,9.0,0.5
0.5294117647058824,0.5506535947712418,15.0,2.0,10.0,0.1
0.48,0.5397058823529411,15.0,2.0,10.0,0.15
0.6060606060606061,0.6414141414141413,15.0,2.0,10.0,0.2
0.6904761904761905,0.7119973847662635,15.0,2.0,10.0,0.25
0.56,0.5965714285714285,15.0,2.0,10.0,0.3
0.6896551724137931,0.7327586206896551,15.0,2.0,10.0,0.35
0.6060606060606061,0.667634252539913,15.0,2.0,10.0,0.4
0.6133333333333333,0.671166253101737,15.0,2.0,10.0,0.45
0.5903614457831325,0.6092943201376936,15.0,2.0,10.0,0.5
0.5882352941176471,0.6260504201680672,15.0,3.0,1.0,0.1
0.52,0.5358974358974359,15.0,3.0,1.0,0.15
0.5454545454545454,0.7012987012987013,15.0,3.0,1.0,0.2
0.6428571428571429,0.6952380952380953,15.0,3.0,1.0,0.25
0.7,0.7566176470588235,15.0,3.0,1.0,0.3
0.6206896551724138,0.6806986117330944,15.0,3.0,1.0,0.35
0.6212121212121212,0.6240601503759399,15.0,3.0,1.0,0.4
0.5733333333333334,0.5724444444444444,15.0,3.0,1.0,0.45
0.6144578313253012,0.6509319328596437,15.0,3.0,1.0,0.5
0.6470588235294118,0.714795008912656,15.0,3.0,2.0,0.1
0.52,0.5358974358974359,15.0,3.0,2.0,0.15
0.5454545454545454,0.6519360269360269,15.0,3.0,2.0,0.2
0.6428571428571429,0.6632886564236677,15.0,3.0,2.0,0.25
0.62,0.6386666666666666,15.0,3.0,2.0,0.3
0.6206896551724138,0.6637931034482759,15.0,3.0,2.0,0.35
0.5454545454545454,0.547008547008547,15.0,3.0,2.0,0.4
0.6266666666666667,0.6322135007849293,15.0,3.0,2.0,0.45
0.6144578313253012,0.6509319328596437,15.0,3.0,2.0,0.5
0.5882352941176471,0.6260504201680672,15.0,3.0,3.0,0.1
0.6,0.6363636363636364,15.0,3.0,3.0,0.15
0.6060606060606061,0.6414141414141413,15.0,3.0,3.0,0.2
0.6190476190476191,0.6448412698412698,15.0,3.0,3.0,0.25
0.7,0.7566176470588235,15.0,3.0,3.0,0.3
0.7068965517241379,0.7318599387564905,15.0,3.0,3.0,0.35
0.5151515151515151,0.5174603174603174,15.0,3.0,3.0,0.4
0.49333333333333335,0.4897777777777778,15.0,3.0,3.0,0.45
0.6024096385542169,0.6221013084596451,15.0,3.0,3.0,0.5
0.5294117647058824,0.5506535947712418,15.0,3.0,4.0,0.1
0.52,0.5532467532467532,15.0,3.0,4.0,0.15
0.6060606060606061,0.6414141414141413,15.0,3.0,4.0,0.2
0.6190476190476191,0.6785714285714286,15.0,3.0,4.0,0.25
0.68,0.7234937611408199,15.0,3.0,4.0,0.3
0.6206896551724138,0.6221674876847291,15.0,3.0,4.0,0.35
0.5151515151515151,0.5174603174603174,15.0,3.0,4.0,0.4
0.5733333333333334,0.5723255813953488,15.0,3.0,4.0,0.45
0.6024096385542169,0.6221013084596451,15.0,3.0,4.0,0.5
0.7058823529411765,0.7148692810457516,15.0,3.0,5.0,0.1
0.52,0.5532467532467532,15.0,3.0,5.0,0.15
0.5757575757575758,0.6020499108734403,15.0,3.0,5.0,0.2
0.7142857142857143,0.7637362637362638,15.0,3.0,5.0,0.25
0.5,0.5257936507936507,15.0,3.0,5.0,0.3
0.5862068965517241,0.632781012091357,15.0,3.0,5.0,0.35
0.5303030303030303,0.5340909090909091,15.0,3.0,5.0,0.4
0.6,0.6012158054711246,15.0,3.0,5.0,0.45
0.6506024096385542,0.6847111950104565,15.0,3.0,5.0,0.5
0.7647058823529411,0.7705882352941177,15.0,3.0,6.0,0.1
0.52,0.5532467532467532,15.0,3.0,6.0,0.15
0.5757575757575758,0.6020499108734403,15.0,3.0,6.0,0.2
0.6904761904761905,0.7119973847662635,15.0,3.0,6.0,0.25
0.5,0.5425,15.0,3.0,6.0,0.3
0.5344827586206896,0.5515262454855786,15.0,3.0,6.0,0.35
0.5454545454545454,0.5500505561172901,15.0,3.0,6.0,0.4
0.5733333333333334,0.5723255813953488,15.0,3.0,6.0,0.45
0.6144578313253012,0.6630102499550441,15.0,3.0,6.0,0.5
0.7058823529411765,0.7148692810457516,15.0,3.0,7.0,0.1
0.52,0.5532467532467532,15.0,3.0,7.0,0.15
0.6060606060606061,0.6414141414141413,15.0,3.0,7.0,0.2
0.6904761904761905,0.7119973847662635,15.0,3.0,7.0,0.25
0.58,0.604375,15.0,3.0,7.0,0.3
0.5172413793103449,0.5287356321839081,15.0,3.0,7.0,0.35
0.6212121212121212,0.6434782608695653,15.0,3.0,7.0,0.4
0.5733333333333334,0.5733333333333334,15.0,3.0,7.0,0.45
0.6385542168674698,0.7209209508842824,15.0,3.0,7.0,0.5
0.6470588235294118,0.6470588235294118,15.0,3.0,8.0,0.1
0.52,0.5532467532467532,15.0,3.0,8.0,0.15
0.5757575757575758,0.6020499108734403,15.0,3.0,8.0,0.2
0.6666666666666666,0.6818181818181819,15.0,3.0,8.0,0.25
0.56,0.5965714285714285,15.0,3.0,8.0,0.3
0.5517241379310345,0.5848634124496194,15.0,3.0,8.0,0.35
0.6060606060606061,0.6509803921568628,15.0,3.0,8.0,0.4
0.5466666666666666,0.5449921507064364,15.0,3.0,8.0,0.45
0.6506024096385542,0.6756853500960363,15.0,3.0,8.0,0.5
0.7058823529411765,0.7148692810457516,15.0,3.0,9.0,0.1
0.48,0.5397058823529411,15.0,3.0,9.0,0.15
0.5757575757575758,0.6020499108734403,15.0,3.0,9.0,0.2
0.6666666666666666,0.6818181818181819,15.0,3.0,9.0,0.25
0.58,0.6147794117647059,15.0,3.0,9.0,0.3
0.603448275862069,0.6089864158829676,15.0,3.0,9.0,0.35
0.6060606060606061,0.667634252539913,15.0,3.0,9.0,0.4
0.56,0.5613043478260868,15.0,3.0,9.0,0.45
0.5903614457831325,0.6092943201376936,15.0,3.0,9.0,0.5
0.5294117647058824,0.5506535947712418,15.0,3.0,10.0,0.1
0.48,0.5397058823529411,15.0,3.0,10.0,0.15
0.6060606060606061,0.6414141414141413,15.0,3.0,10.0,0.2
0.6904761904761905,0.7119973847662635,15.0,3.0,10.0,0.25
0.56,0.5965714285714285,15.0,3.0,10.0,0.3
0.6896551724137931,0.7327586206896551,15.0,3.0,10.0,0.35
0.6060606060606061,0.667634252539913,15.0,3.0,10.0,0.4
0.6133333333333333,0.671166253101737,15.0,3.0,10.0,0.45
0.5903614457831325,0.6092943201376936,15.0,3.0,10.0,0.5
0.5294117647058824,0.6312217194570136,15.0,4.0,1.0,0.1
0.52,0.5358974358974359,15.0,4.0,1.0,0.15
0.6060606060606061,0.7356902356902357,15.0,4.0,1.0,0.2
0.6666666666666666,0.7346938775510203,15.0,4.0,1.0,0.25
0.7,0.7566176470588235,15.0,4.0,1.0,0.3
0.603448275862069,0.6660772178013559,15.0,4.0,1.0,0.35
0.5757575757575758,0.5804878048780487,15.0,4.0,1.0,0.4
0.68,0.6964705882352941,15.0,4.0,1.0,0.45
0.5301204819277109,0.5288720672162334,15.0,4.0,1.0,0.5
0.5294117647058824,0.5793226381461675,15.0,4.0,2.0,0.1
0.52,0.5358974358974359,15.0,4.0,2.0,0.15
0.5454545454545454,0.6519360269360269,15.0,4.0,2.0,0.2
0.6428571428571429,0.6632886564236677,15.0,4.0,2.0,0.25
0.66,0.7311904761904762,15.0,4.0,2.0,0.3
0.5862068965517241,0.632781012091357,15.0,4.0,2.0,0.35
0.5454545454545454,0.5461323392357876,15.0,4.0,2.0,0.4
0.5733333333333334,0.5723255813953488,15.0,4.0,2.0,0.45
0.6385542168674698,0.7008631541089733,15.0,4.0,2.0,0.5
0.6470588235294118,0.6699346405228759,15.0,4.0,3.0,0.1
0.64,0.6467532467532467,15.0,4.0,3.0,0.15
0.6363636363636364,0.683526999316473,15.0,4.0,3.0,0.2
0.6190476190476191,0.6448412698412698,15.0,4.0,3.0,0.25
0.58,0.6147794117647059,15.0,4.0,3.0,0.3
0.603448275862069,0.6359273734725178,15.0,4.0,3.0,0.35
0.5151515151515151,0.5174603174603174,15.0,4.0,3.0,0.4
0.5066666666666667,0.5051082251082252,15.0,4.0,3.0,0.45
0.5662650602409639,0.5873044416471859,15.0,4.0,3.0,0.5
0.5882352941176471,0.5980392156862745,15.0,4.0,4.0,0.1
0.52,0.5532467532467532,15.0,4.0,4.0,0.15
0.6060606060606061,0.6414141414141413,15.0,4.0,4.0,0.2
0.6190476190476191,0.6448412698412698,15.0,4.0,4.0,0.25
0.58,0.6147794117647059,15.0,4.0,4.0,0.3
0.5,0.5043478260869565,15.0,4.0,4.0,0.35
0.5454545454545454,0.5500505561172901,15.0,4.0,4.0,0.4
0.5866666666666667,0.5859824046920822,15.0,4.0,4.0,0.45
0.5903614457831325,0.616187828236021,15.0,4.0,4.0,0.5
0.7058823529411765,0.7148692810457516,15.0,4.0,5.0,0.1
0.52,0.5532467532467532,15.0,4.0,5.0,0.15
0.5757575757575758,0.6020499108734403,15.0,4.0,5.0,0.2
0.5238095238095238,0.6008928571428571,15.0,4.0,5.0,0.25
0.56,0.6100623700623701,15.0,4.0,5.0,0.3
0.5862068965517241,0.632781012091357,15.0,4.0,5.0,0.35
0.5303030303030303,0.5340909090909091,15.0,4.0,5.0,0.4
0.6,0.6012158054711246,15.0,4.0,5.0,0.45
0.5903614457831325,0.6039358626757402,15.0,4.0,5.0,0.5
0.7058823529411765,0.7148692810457516,15.0,4.0,6.0,0.1
0.52,0.5532467532467532,15.0,4.0,6.0,0.15
